"Timestamp","Full Name ","College Email ","Personal Email id ","Current Year of study","Course","Branch","Passout Year ","HSM (Humanities & Management) subjects you have taken (if any)  ","PEC (Program Elective) subjects you have taken (if any)","MDM (Multidisciplinary Minor) courses you have taken (if any)","CC / LLC (Co-curricular) courses you have taken (if any)","Skills (Select upto 8)","Interests (Select top 3)","No of Projects Built","Project Details (Eg. Project 1. ToDo List App- React, Node.js, JS)","Anything you want to share ? (Carrer goals, Achievements)",""
"2026/04/12 05:52:10 AM GMT+5:30","Neha Shah","neha.shah23465@spit.ac.in","nehashah680@outlook.com","3rd year","B.Tech","Computer Engineering","2027","N/A","N/A","NA","Yoga","JavaScript;Cybersecurity;Machine Learning;App / Web development;DevOps","App development;CyberSecurity;Blockchain","1-3","Project 1: Hostel issue tracker - Django, PostgreSQL","Interested in internships where I can work on real products.","Data analytics"
"2026/04/12 04:56:27 PM GMT+5:30","Aditi Mathpati","aditi.mathpati25991@spit.ac.in","aditimathpati1617@yahoo.com","1st year","B.Tech","Computer Science and Engineering","2029","-","Cyber Security","IOT","Design Thinking","JavaScript;Java;MongoDB;Machine Learning","CyberSecurity;Blockchain;Web Development","1-3","Project 1: Resume screening assistant - Next.js, Express | Project 2: Student engagement dashboard - Django, PostgreSQL","Want to contribute to open-source and improve DSA consistency.","-"
"2026/04/15 01:57:44 PM GMT+5:30","Vedant Mehta","vedant.mehta25363@spit.ac.in","vedantmehta7016@proton.me","1st year","B.Tech","Computer Engineering","2029","Economics","N/A","UI/UX","Sports","Machine Learning;React;Java;Deep learning;IOT;JavaScript;C","AI/ML;DevOps;UI/UX design;Web Development","3-8","Project 1: Threat detection prototype - React Native, Firebase | Project 2: Smart attendance tracker - React, Node.js, MongoDB | Project 3: Smart attendance tracker - Python, Flask, SQLite","Interested in internships where I can work on real products.","System design"
"2026/04/10 08:27:31 AM GMT+5:30","Ananya Gupta","ananya.gupta24691@spit.ac.in","ananyagupta8379@gmail.com","2nd year","B.Tech","Computer Science and Engineering","2028","-","-","NA","Sports","C;Cybersecurity;SQL;Deep learning;Python;C++;Machine Learning;IOT","App development;Blockchain;Competitive Programming","3-8","Project 1: Campus navigation app - React Native, Firebase | Project 2: Smart attendance tracker - Django, PostgreSQL","Trying to balance academics, projects, and hackathons better.","System design"
"2026/04/15 08:51:51 PM GMT+5:30","Tanish Kale","tanish.kale25842@spit.ac.in","tanishkale7204@gmail.com","1st year","B.Tech","Computer Engineering","2029","Sociology","-","-","Theatre","JavaScript;App / Web development;C++;Deep learning;SQL","CyberSecurity;DevOps;Data Science;UI/UX design","1-3","Project 1: Student engagement dashboard - React Native, Firebase","N/A","N/A"
"2026/04/16 05:34:32 PM GMT+5:30","Suraj Mehta","suraj.mehta25044@spit.ac.in","surajmehta5821@outlook.com","1st year","B.Tech","Computer Engineering","2029","NA","NLP / DL","IOT","Theatre","Machine Learning;MongoDB;IOT;C++;Java;Deep learning;React;SQL","UI/UX design;Competitive Programming;Blockchain;App development;AI/ML","1-3","Project 1: Hostel issue tracker - React, Node.js, MongoDB | Project 2: Community event app - React Native, Firebase","Preparing for product-based company placements.","DSA"
"2026/04/19 01:29:31 PM GMT+5:30","Ishita Kanase","ishita.kanase23603@spit.ac.in","ishitakanase9524@yahoo.com","3rd year","B.Tech","Computer Science and Engineering","2027","Professional Communication","-","-","AOL","SQL;React;Python;DevOps;C++;Java;MongoDB;IOT","App development;Web Development;CyberSecurity;AI/ML","3-8","Project 1: Smart attendance tracker - Next.js, Express | Project 2: Campus navigation app - React Native, Firebase","Working on communication and leadership along with tech skills.","Data analytics"
"2026/04/17 07:05:17 AM GMT+5:30","Bhumi Iyer","bhumi.iyer25205@spit.ac.in","bhumiiyer3216@yahoo.com","1st year","B.Tech","Computer Science and Engineering","2029","Economics","NA","Entrepreneurship","NA","App / Web development;C++;Python;C;Java;IOT;React;MongoDB","Blockchain;App development;AI/ML;Competitive Programming","1-3","Project 1: Exam prep planner - Spring Boot, MySQL | Project 2: Resume screening assistant - React Native, Firebase","Looking for mentorship in career direction and project depth.","NA"
"2026/04/07 07:47:09 PM GMT+5:30","Aditya Gupta","aditya.gupta23081@spit.ac.in","adityagupta2093@yahoo.com","3rd year","B.Tech","Computer Engineering","2027","Psychology","NLP / DL","N/A","Sports","C++;Java;JavaScript;IOT;Machine Learning","Data Science;CyberSecurity;Blockchain;Competitive Programming;Web Development","3-8","Project 1: Library recommender - React, Node.js, MongoDB | Project 2: Resume screening assistant - React Native, Firebase | Project 3: Canteen preorder system - Next.js, Express | Project 4: Smart attendance tracker - React, Node.js, MongoDB","Working on communication and leadership along with tech skills.","Machine Learning"
"2026/04/19 01:28:12 AM GMT+5:30","Pranav Patil","pranav.patil23242@spit.ac.in","pranavpatil8096@gmail.com","3rd year","B.Tech","Computer Engineering","2027","Professional Communication","NA","IOT","Abhyudaya Mentoring","C++;Machine Learning;SQL;Java;JavaScript;C;IOT","Competitive Programming;Data Science;UI/UX design","3-8","Project 1: Hostel issue tracker - React Native, Firebase | Project 2: Canteen preorder system - Spring Boot, MySQL | Project 3: Smart attendance tracker - React, Node.js, MongoDB","Aiming for strong backend and system design skills.","Machine Learning"
"2026/04/08 09:57:21 AM GMT+5:30","Tanish Pawar","tanish.pawar23054@spit.ac.in","tanishpawar6352@proton.me","3rd year","B.Tech","Computer Science and Engineering","2027","Economics","N/A","UI/UX","Fire safety","MongoDB;C;Python;DevOps;C++","Web Development;Data Science;Competitive Programming;UI/UX design;CyberSecurity","3-8","Project 1: Smart attendance tracker - React, Node.js, MongoDB | Project 2: Library recommender - Spring Boot, MySQL | Project 3: Smart attendance tracker - React, Node.js, MongoDB | Project 4: Smart attendance tracker - Spring Boot, MySQL","NA","Project planning"
"2026/04/07 05:29:36 AM GMT+5:30","Suraj Mathpati","suraj.mathpati23491@spit.ac.in","surajmathpati2015@gmail.com","3rd year","B.Tech","Computer Engineering","2027","Ethics","Artificial Intelligence","NA","Theatre","React;Cybersecurity;Machine Learning;JavaScript;Python","CyberSecurity;UI/UX design;Competitive Programming;Blockchain;DevOps","1-3","Project 1: Smart attendance tracker - Python, Flask, SQLite","Preparing for product-based company placements.","Career guidance"
"2026/04/08 08:30:21 AM GMT+5:30","Yash Rathod","yash.rathod25760@spit.ac.in","yashrathod9069@outlook.com","1st year","B.Tech","Computer Engineering","2029","Ethics","NA","NA","NA","SQL;C;JavaScript","DevOps;CyberSecurity;Blockchain;Web Development","8-15","Project 1: Canteen preorder system - Django, PostgreSQL | Project 2: Hostel issue tracker - React Native, Firebase | Project 3: Smart attendance tracker - React Native, Firebase | Project 4: Hostel issue tracker - React Native, Firebase","Aiming for strong backend and system design skills.","N/A"
"2026/04/11 05:56:11 PM GMT+5:30","Vedant Shah","vedant.shah24932@spit.ac.in","vedantshah9983@yahoo.com","2nd year","B.Tech","Computer Science and Engineering","2028","NA","Cloud Computing","Financial Literacy","Abhyudaya Mentoring","Cybersecurity;C;C++;Machine Learning;MongoDB;JavaScript;SQL;Python","Blockchain;CyberSecurity;App development;Data Science;UI/UX design","1-3","Project 1: Doubt solving forum - React, Node.js, MongoDB","Planning to explore cybersecurity competitions this year.","NA"
"2026/04/21 09:01:45 AM GMT+5:30","Vivaan Mishra","vivaan.mishra23281@spit.ac.in","vivaanmishra5936@yahoo.com","3rd year","B.Tech","Computer Engineering","2027","Ethics","NA","-","Fire safety","Java;SQL;Cybersecurity;C;DevOps;App / Web development;Deep learning;Machine Learning;IOT","Blockchain;Data Science;Competitive Programming;Web Development","3-8","Project 1: Campus navigation app - Python, Flask, SQLite | Project 2: Resume screening assistant - Django, PostgreSQL | Project 3: Portfolio website - React, Node.js, MongoDB | Project 4: Student engagement dashboard - Spring Boot, MySQL","Planning to explore cybersecurity competitions this year.","Web Development"
"2026/04/09 08:20:11 PM GMT+5:30","Suraj Patil","suraj.patil25239@spit.ac.in","surajpatil1885@gmail.com","1st year","B.Tech","Computer Engineering","2029","NA","Cyber Security","UI/UX","-","JavaScript;C;App / Web development;React;Machine Learning","Web Development;Data Science;AI/ML;Blockchain;UI/UX design","1-3","Project 1: Campus navigation app - Django, PostgreSQL | Project 2: Campus navigation app - Spring Boot, MySQL","Focused on building impactful AI projects and research exposure.","Project planning"
"2026/04/13 12:08:36 PM GMT+5:30","Neha Rane","neha.rane23026@spit.ac.in","neharane5360@yahoo.com","3rd year","B.Tech","Computer Engineering","2027","Economics","Cloud Computing","IOT","Design Thinking","Java;Deep learning;C;C++;Cybersecurity","UI/UX design;Blockchain;App development","3-8","Project 1: Resume screening assistant - React, Node.js, MongoDB | Project 2: Community event app - Next.js, Express | Project 3: Doubt solving forum - React Native, Firebase","Interested in internships where I can work on real products.","Machine Learning"
"2026/04/20 02:39:45 AM GMT+5:30","Tanish Nair","tanish.nair22868@spit.ac.in","tanishnair8656@gmail.com","4th year","B.Tech","Computer Science and Engineering","2026","Economics","Data Analytics","-","Sports","Python;Cybersecurity;React;IOT;SQL","App development;Data Science;Competitive Programming;UI/UX design","3-8","Project 1: Portfolio website - React, Node.js, MongoDB | Project 2: Portfolio website - Django, PostgreSQL | Project 3: Threat detection prototype - React, Node.js, MongoDB","Working on communication and leadership along with tech skills.","Machine Learning"
"2026/04/20 01:45:21 AM GMT+5:30","Ishita Iyer","ishita.iyer25251@spit.ac.in","ishitaiyer6688@outlook.com","1st year","B.Tech","Computer Engineering","2029","Ethics","Cloud Computing","UI/UX","Design Thinking","Cybersecurity;Python;Java;SQL;C;DevOps;C++;IOT","Blockchain;Competitive Programming;UI/UX design;Web Development","3-8","Project 1: Smart attendance tracker - React Native, Firebase | Project 2: Smart attendance tracker - Next.js, Express","Want to contribute to open-source and improve DSA consistency.","DSA"
"2026/04/12 11:54:47 AM GMT+5:30","Ishita Mathpati","ishita.mathpati24714@spit.ac.in","ishitamathpati9134@outlook.com","2nd year","B.Tech","Computer Engineering","2028","N/A","Data Analytics","UI/UX","N/A","MongoDB;App / Web development;SQL;IOT;JavaScript;DevOps","AI/ML;Blockchain;UI/UX design;CyberSecurity;DevOps","1-3","Project 1: Doubt solving forum - React, Node.js, MongoDB","Interested in full-stack development and scalable systems.","Career guidance"
"2026/04/06 01:07:47 PM GMT+5:30","Ananya Anand","ananya.anand25305@spit.ac.in","ananyaanand8092@yahoo.com","1st year","B.Tech","Computer Engineering","2029","Professional Communication","Data Analytics","N/A","Fire safety","C;DevOps;Cybersecurity;Python","Blockchain;CyberSecurity;Competitive Programming;DevOps","1-3","Project 1: Campus navigation app - Python, Flask, SQLite | Project 2: Canteen preorder system - Spring Boot, MySQL","Interested in internships where I can work on real products.","Career guidance"
"2026/04/08 07:08:24 PM GMT+5:30","Suraj Nair","suraj.nair23947@spit.ac.in","surajnair3805@yahoo.com","3rd year","B.Tech","Computer Engineering","2027","-","-","UI/UX","NA","Python;JavaScript;Deep learning;MongoDB;SQL","AI/ML;Competitive Programming;Blockchain;Web Development;UI/UX design","8-15","Project 1: Hostel issue tracker - React Native, Firebase | Project 2: Canteen preorder system - React, Node.js, MongoDB | Project 3: Doubt solving forum - Python, Flask, SQLite | Project 4: Library recommender - Next.js, Express | Project 5: Campus navigation app - Python, Flask, SQLite","Interested in internships where I can work on real products.","Machine Learning"
"2026/04/15 09:27:38 PM GMT+5:30","Sarthak Jadhav","sarthak.jadhav25724@spit.ac.in","sarthakjadhav5167@gmail.com","1st year","B.Tech","Computer Engineering","2029","Psychology","NA","Banking Technology","Yoga","C;Python;Java;Deep learning;MongoDB;Cybersecurity;Machine Learning;DevOps","AI/ML;Competitive Programming;DevOps;App development","1-3","Project 1: Canteen preorder system - Spring Boot, MySQL | Project 2: Exam prep planner - Next.js, Express","Interested in internships where I can work on real products.","NA"
"2026/04/20 04:35:58 PM GMT+5:30","Vivaan Deshpande","vivaan.deshpande25705@spit.ac.in","vivaandeshpande4320@proton.me","1st year","B.Tech","Computer Engineering","2029","N/A","Cyber Security","Banking Technology","Theatre","SQL;IOT;App / Web development;MongoDB;Deep learning;React;Cybersecurity;Java","Data Science;App development;DevOps","3-8","Project 1: Hostel issue tracker - React Native, Firebase | Project 2: Portfolio website - Spring Boot, MySQL | Project 3: Community event app - React Native, Firebase","N/A","System design"
"2026/04/12 10:28:44 AM GMT+5:30","Rohit Mishra","rohit.mishra25422@spit.ac.in","rohitmishra3857@gmail.com","1st year","B.Tech","Computer Engineering","2029","Ethics","NA","UI/UX","Fire safety","MongoDB;IOT;SQL;Cybersecurity;App / Web development","Web Development;CyberSecurity;Data Science;UI/UX design","3-8","Project 1: Portfolio website - Next.js, Express | Project 2: Smart attendance tracker - Python, Flask, SQLite","Trying to balance academics, projects, and hackathons better.","DSA"
"2026/04/05 09:18:07 PM GMT+5:30","Suraj Kanase","suraj.kanase23133@spit.ac.in","surajkanase9921@gmail.com","3rd year","B.Tech","Computer Engineering","2027","-","Cloud Computing","NA","Theatre","Java;Machine Learning;MongoDB;Python","AI/ML;UI/UX design;Blockchain;Data Science","8-15","Project 1: Threat detection prototype - Next.js, Express | Project 2: Exam prep planner - React, Node.js, MongoDB | Project 3: Smart attendance tracker - React, Node.js, MongoDB | Project 4: Threat detection prototype - React, Node.js, MongoDB","Looking for mentorship in career direction and project depth.","N/A"
"2026/04/21 06:43:33 AM GMT+5:30","Yash Patil","yash.patil25279@spit.ac.in","yashpatil2035@proton.me","1st year","B.Tech","Computer Engineering","2029","-","Cloud Computing","-","-","Machine Learning;Deep learning;Java;C++;Cybersecurity;MongoDB;Python;IOT;JavaScript","UI/UX design;DevOps;CyberSecurity;Blockchain","3-8","Project 1: Canteen preorder system - Python, Flask, SQLite | Project 2: Student engagement dashboard - Spring Boot, MySQL","Interested in internships where I can work on real products.","Career guidance"
"2026/04/14 03:46:08 PM GMT+5:30","Sana Pawar","sana.pawar25292@spit.ac.in","sanapawar8746@outlook.com","1st year","B.Tech","Computer Engineering","2029","Psychology","Software Testing","IOT","AOL","C;MongoDB;Python;SQL;React;App / Web development;C++","CyberSecurity;UI/UX design;App development;Competitive Programming;Web Development","1-3","Project 1: Threat detection prototype - Spring Boot, MySQL","Focused on building impactful AI projects and research exposure.","Career guidance"
"2026/04/17 08:26:12 AM GMT+5:30","Sarthak Gupta","sarthak.gupta25779@spit.ac.in","sarthakgupta3818@gmail.com","1st year","B.Tech","Computer Engineering","2029","Ethics","Software Testing","-","Abhyudaya Mentoring","DevOps;Python;Machine Learning;SQL;IOT","UI/UX design;Data Science;AI/ML;Competitive Programming","3-8","Project 1: Student engagement dashboard - Django, PostgreSQL | Project 2: Threat detection prototype - Next.js, Express | Project 3: Library recommender - React, Node.js, MongoDB | Project 4: Campus navigation app - React Native, Firebase","Interested in internships where I can work on real products.","-"
